Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,IsPersonalBest,Race,Year,LapTimeSeconds
SAR,Williams,12,0 days 00:01:28.694000,MEDIUM,15,1,FALSE,Monza,2023,88.694
SAR,Williams,13,0 days 00:01:27.799000,MEDIUM,16,1,FALSE,Monza,2023,87.799
SAR,Williams,14,0 days 00:01:33.074000,MEDIUM,17,1,FALSE,Monza,2023,93.074
SAR,Williams,15,0 days 00:01:47.389000,HARD,4,2,FALSE,Monza,2023,107.389
SAR,Williams,16,0 days 00:01:26.840000,HARD,5,2,TRUE,Monza,2023,86.84
SAR,Williams,17,0 days 00:01:27,HARD,6,2,FALSE,Monza,2023,87
SAR,Williams,18,0 days 00:01:26.906000,HARD,7,2,FALSE,Monza,2023,86.906
SAR,Williams,19,0 days 00:01:27.165000,HARD,8,2,FALSE,Monza,2023,87.165
SAR,Williams,20,0 days 00:01:27.280000,HARD,9,2,FALSE,Monza,2023,87.28
SAR,Williams,21,0 days 00:01:27.363000,HARD,10,2,FALSE,Monza,2023,87.363
SAR,Williams,22,0 days 00:01:27.465000,HARD,11,2,FALSE,Monza,2023,87.465
SAR,Williams,23,0 days 00:01:27.149000,HARD,12,2,FALSE,Monza,2023,87.149
SAR,Williams,24,0 days 00:01:27.104000,HARD,13,2,FALSE,Monza,2023,87.104
SAR,Williams,25,0 days 00:01:27.165000,HARD,14,2,FALSE,Monza,2023,87.165
SAR,Williams,26,0 days 00:01:27.021000,HARD,15,2,FALSE,Monza,2023,87.021
SAR,Williams,27,0 days 00:01:27.253000,HARD,16,2,FALSE,Monza,2023,87.253
SAR,Williams,28,0 days 00:01:27.546000,HARD,17,2,FALSE,Monza,2023,87.546
SAR,Williams,29,0 days 00:01:27.545000,HARD,18,2,FALSE,Monza,2023,87.545
SAR,Williams,30,0 days 00:01:27.121000,HARD,19,2,FALSE,Monza,2023,87.121
SAR,Williams,31,0 days 00:01:27.461000,HARD,20,2,FALSE,Monza,2023,87.461
SAR,Williams,32,0 days 00:01:27.522000,HARD,21,2,FALSE,Monza,2023,87.522
SAR,Williams,33,0 days 00:01:27.293000,HARD,22,2,FALSE,Monza,2023,87.293
SAR,Williams,34,0 days 00:01:27.219000,HARD,23,2,FALSE,Monza,2023,87.219
SAR,Williams,35,0 days 00:01:27.233000,HARD,24,2,FALSE,Monza,2023,87.233
SAR,Williams,36,0 days 00:01:27.142000,HARD,25,2,FALSE,Monza,2023,87.142
SAR,Williams,37,0 days 00:01:27.292000,HARD,26,2,FALSE,Monza,2023,87.292
SAR,Williams,38,0 days 00:01:27.103000,HARD,27,2,FALSE,Monza,2023,87.103
SAR,Williams,39,0 days 00:01:27.137000,HARD,28,2,FALSE,Monza,2023,87.137
SAR,Williams,40,0 days 00:01:27.640000,HARD,29,2,FALSE,Monza,2023,87.64
SAR,Williams,41,0 days 00:01:27.180000,HARD,30,2,FALSE,Monza,2023,87.18
SAR,Williams,42,0 days 00:01:27.176000,HARD,31,2,FALSE,Monza,2023,87.176
SAR,Williams,43,0 days 00:01:29.385000,HARD,32,2,FALSE,Monza,2023,89.385
SAR,Williams,44,0 days 00:01:27.686000,HARD,33,2,FALSE,Monza,2023,87.686
SAR,Williams,45,0 days 00:01:27.502000,HARD,34,2,FALSE,Monza,2023,87.502
SAR,Williams,46,0 days 00:01:27.709000,HARD,35,2,FALSE,Monza,2023,87.709
SAR,Williams,47,0 days 00:01:27.622000,HARD,36,2,FALSE,Monza,2023,87.622
SAR,Williams,48,0 days 00:01:27.440000,HARD,37,2,FALSE,Monza,2023,87.44
SAR,Williams,49,0 days 00:01:27.742000,HARD,38,2,FALSE,Monza,2023,87.742
SAR,Williams,50,0 days 00:01:29.626000,HARD,39,2,FALSE,Monza,2023,89.626
SAR,Williams,51,,HARD,40,2,,Monza,2023,
MAG,Haas F1 Team,1,0 days 00:01:36.466000,HARD,5,1,FALSE,Monza,2023,96.466
MAG,Haas F1 Team,2,0 days 00:01:28.923000,HARD,6,1,TRUE,Monza,2023,88.923
MAG,Haas F1 Team,3,0 days 00:01:28.538000,HARD,7,1,TRUE,Monza,2023,88.538
MAG,Haas F1 Team,4,0 days 00:01:29.252000,HARD,8,1,FALSE,Monza,2023,89.252
MAG,Haas F1 Team,5,0 days 00:01:28.276000,HARD,9,1,TRUE,Monza,2023,88.276
MAG,Haas F1 Team,6,0 days 00:01:27.949000,HARD,10,1,TRUE,Monza,2023,87.949
MAG,Haas F1 Team,7,0 days 00:01:27.691000,HARD,11,1,TRUE,Monza,2023,87.691
MAG,Haas F1 Team,8,0 days 00:01:27.935000,HARD,12,1,FALSE,Monza,2023,87.935
MAG,Haas F1 Team,9,0 days 00:01:28.218000,HARD,13,1,FALSE,Monza,2023,88.218
MAG,Haas F1 Team,10,0 days 00:01:28.511000,HARD,14,1,FALSE,Monza,2023,88.511
MAG,Haas F1 Team,11,0 days 00:01:28.792000,HARD,15,1,FALSE,Monza,2023,88.792
MAG,Haas F1 Team,12,0 days 00:01:33.273000,HARD,16,1,FALSE,Monza,2023,93.273
MAG,Haas F1 Team,13,0 days 00:01:48.424000,MEDIUM,1,2,FALSE,Monza,2023,108.424
MAG,Haas F1 Team,14,0 days 00:01:28.080000,MEDIUM,2,2,FALSE,Monza,2023,88.08
MAG,Haas F1 Team,15,0 days 00:01:27.848000,MEDIUM,3,2,FALSE,Monza,2023,87.848
MAG,Haas F1 Team,16,0 days 00:01:27.649000,MEDIUM,4,2,TRUE,Monza,2023,87.649
MAG,Haas F1 Team,17,0 days 00:01:27.589000,MEDIUM,5,2,TRUE,Monza,2023,87.589
MAG,Haas F1 Team,18,0 days 00:01:27.898000,MEDIUM,6,2,FALSE,Monza,2023,87.898
MAG,Haas F1 Team,19,0 days 00:01:27.159000,MEDIUM,7,2,TRUE,Monza,2023,87.159
MAG,Haas F1 Team,20,0 days 00:01:27.011000,MEDIUM,8,2,TRUE,Monza,2023,87.011
MAG,Haas F1 Team,21,0 days 00:01:27.128000,MEDIUM,9,2,FALSE,Monza,2023,87.128
MAG,Haas F1 Team,22,0 days 00:01:27.244000,MEDIUM,10,2,FALSE,Monza,2023,87.244
MAG,Haas F1 Team,23,0 days 00:01:27.492000,MEDIUM,11,2,FALSE,Monza,2023,87.492
MAG,Haas F1 Team,24,0 days 00:01:27.536000,MEDIUM,12,2,FALSE,Monza,2023,87.536
MAG,Haas F1 Team,25,0 days 00:01:27.502000,MEDIUM,13,2,FALSE,Monza,2023,87.502
MAG,Haas F1 Team,26,0 days 00:01:27.418000,MEDIUM,14,2,FALSE,Monza,2023,87.418
MAG,Haas F1 Team,27,0 days 00:01:27.220000,MEDIUM,15,2,FALSE,Monza,2023,87.22
MAG,Haas F1 Team,28,0 days 00:01:27.154000,MEDIUM,16,2,FALSE,Monza,2023,87.154
MAG,Haas F1 Team,29,0 days 00:01:27.344000,MEDIUM,17,2,FALSE,Monza,2023,87.344
MAG,Haas F1 Team,30,0 days 00:01:27.384000,MEDIUM,18,2,FALSE,Monza,2023,87.384
MAG,Haas F1 Team,31,0 days 00:01:27.486000,MEDIUM,19,2,FALSE,Monza,2023,87.486
MAG,Haas F1 Team,32,0 days 00:01:27.556000,MEDIUM,20,2,FALSE,Monza,2023,87.556
MAG,Haas F1 Team,33,0 days 00:01:33.158000,MEDIUM,21,2,FALSE,Monza,2023,93.158
MAG,Haas F1 Team,34,0 days 00:01:47.333000,MEDIUM,1,3,FALSE,Monza,2023,107.333
MAG,Haas F1 Team,35,0 days 00:01:26.300000,MEDIUM,2,3,TRUE,Monza,2023,86.3
MAG,Haas F1 Team,36,0 days 00:01:26.385000,MEDIUM,3,3,FALSE,Monza,2023,86.385
MAG,Haas F1 Team,37,0 days 00:01:26.454000,MEDIUM,4,3,FALSE,Monza,2023,86.454
MAG,Haas F1 Team,38,0 days 00:01:26.394000,MEDIUM,5,3,FALSE,Monza,2023,86.394
MAG,Haas F1 Team,39,0 days 00:01:30.343000,MEDIUM,6,3,FALSE,Monza,2023,90.343
MAG,Haas F1 Team,40,0 days 00:01:26.696000,MEDIUM,7,3,FALSE,Monza,2023,86.696
MAG,Haas F1 Team,41,0 days 00:01:26.328000,MEDIUM,8,3,FALSE,Monza,2023,86.328
MAG,Haas F1 Team,42,0 days 00:01:26.278000,MEDIUM,9,3,TRUE,Monza,2023,86.278
MAG,Haas F1 Team,43,0 days 00:01:26.511000,MEDIUM,10,3,FALSE,Monza,2023,86.511
MAG,Haas F1 Team,44,0 days 00:01:26.514000,MEDIUM,11,3,FALSE,Monza,2023,86.514
MAG,Haas F1 Team,45,0 days 00:01:26.787000,MEDIUM,12,3,FALSE,Monza,2023,86.787
MAG,Haas F1 Team,46,0 days 00:01:26.983000,MEDIUM,13,3,FALSE,Monza,2023,86.983
MAG,Haas F1 Team,47,0 days 00:01:26.660000,MEDIUM,14,3,FALSE,Monza,2023,86.66
MAG,Haas F1 Team,48,0 days 00:01:26.739000,MEDIUM,15,3,FALSE,Monza,2023,86.739
MAG,Haas F1 Team,49,0 days 00:01:27.054000,MEDIUM,16,3,FALSE,Monza,2023,87.054
MAG,Haas F1 Team,50,0 days 00:01:26.904000,MEDIUM,17,3,FALSE,Monza,2023,86.904
MAG,Haas F1 Team,51,,MEDIUM,18,3,,Monza,2023,
ALB,Williams,1,0 days 00:01:30.785000,MEDIUM,4,1,FALSE,Monza,2023,90.785
ALB,Williams,2,0 days 00:01:27.067000,MEDIUM,5,1,TRUE,Monza,2023,87.067
ALB,Williams,3,0 days 00:01:26.578000,MEDIUM,6,1,TRUE,Monza,2023,86.578
ALB,Williams,4,0 days 00:01:26.684000,MEDIUM,7,1,FALSE,Monza,2023,86.684
ALB,Williams,5,0 days 00:01:26.868000,MEDIUM,8,1,FALSE,Monza,2023,86.868
ALB,Williams,6,0 days 00:01:26.661000,MEDIUM,9,1,FALSE,Monza,2023,86.661
ALB,Williams,7,0 days 00:01:26.773000,MEDIUM,10,1,FALSE,Monza,2023,86.773
ALB,Williams,8,0 days 00:01:26.676000,MEDIUM,11,1,FALSE,Monza,2023,86.676
ALB,Williams,9,0 days 00:01:26.838000,MEDIUM,12,1,FALSE,Monza,2023,86.838
ALB,Williams,10,0 days 00:01:27.305000,MEDIUM,13,1,FALSE,Monza,2023,87.305
ALB,Williams,11,0 days 00:01:27.389000,MEDIUM,14,1,FALSE,Monza,2023,87.389
ALB,Williams,12,0 days 00:01:27.533000,MEDIUM,15,1,FALSE,Monza,2023,87.533
ALB,Williams,13,0 days 00:01:27.676000,MEDIUM,16,1,FALSE,Monza,2023,87.676
ALB,Williams,14,0 days 00:01:27.723000,MEDIUM,17,1,FALSE,Monza,2023,87.723
ALB,Williams,15,0 days 00:01:32.301000,MEDIUM,18,1,FALSE,Monza,2023,92.301
ALB,Williams,16,0 days 00:01:47.605000,HARD,4,2,FALSE,Monza,2023,107.605
ALB,Williams,17,0 days 00:01:27.087000,HARD,5,2,FALSE,Monza,2023,87.087
ALB,Williams,18,0 days 00:01:26.893000,HARD,6,2,FALSE,Monza,2023,86.893
ALB,Williams,19,0 days 00:01:27.308000,HARD,7,2,FALSE,Monza,2023,87.308
ALB,Williams,20,0 days 00:01:26.853000,HARD,8,2,FALSE,Monza,2023,86.853
ALB,Williams,21,0 days 00:01:26.601000,HARD,9,2,FALSE,Monza,2023,86.601
ALB,Williams,22,0 days 00:01:26.833000,HARD,10,2,FALSE,Monza,2023,86.833
ALB,Williams,23,0 days 00:01:26.913000,HARD,11,2,FALSE,Monza,2023,86.913
ALB,Williams,24,0 days 00:01:26.748000,HARD,12,2,FALSE,Monza,2023,86.748
ALB,Williams,25,0 days 00:01:26.898000,HARD,13,2,FALSE,Monza,2023,86.898
ALB,Williams,26,0 days 00:01:27.049000,HARD,14,2,FALSE,Monza,2023,87.049
ALB,Williams,27,0 days 00:01:26.735000,HARD,15,2,FALSE,Monza,2023,86.735
ALB,Williams,28,0 days 00:01:27.024000,HARD,16,2,FALSE,Monza,2023,87.024
ALB,Williams,29,0 days 00:01:26.977000,HARD,17,2,FALSE,Monza,2023,86.977
ALB,Williams,30,0 days 00:01:26.940000,HARD,18,2,FALSE,Monza,2023,86.94
ALB,Williams,31,0 days 00:01:26.735000,HARD,19,2,FALSE,Monza,2023,86.735
ALB,Williams,32,0 days 00:01:26.432000,HARD,20,2,TRUE,Monza,2023,86.432
ALB,Williams,33,0 days 00:01:26.389000,HARD,21,2,TRUE,Monza,2023,86.389
ALB,Williams,34,0 days 00:01:26.579000,HARD,22,2,FALSE,Monza,2023,86.579
ALB,Williams,35,0 days 00:01:26.545000,HARD,23,2,FALSE,Monza,2023,86.545
ALB,Williams,36,0 days 00:01:26.981000,HARD,24,2,FALSE,Monza,2023,86.981
ALB,Williams,37,0 days 00:01:26.831000,HARD,25,2,FALSE,Monza,2023,86.831
ALB,Williams,38,0 days 00:01:27.370000,HARD,26,2,FALSE,Monza,2023,87.37
ALB,Williams,39,0 days 00:01:26.802000,HARD,27,2,FALSE,Monza,2023,86.802
ALB,Williams,40,0 days 00:01:26.572000,HARD,28,2,FALSE,Monza,2023,86.572
ALB,Williams,41,0 days 00:01:26.675000,HARD,29,2,FALSE,Monza,2023,86.675
ALB,Williams,42,0 days 00:01:26.708000,HARD,30,2,FALSE,Monza,2023,86.708
ALB,Williams,43,0 days 00:01:26.913000,HARD,31,2,FALSE,Monza,2023,86.913
ALB,Williams,44,0 days 00:01:27.725000,HARD,32,2,FALSE,Monza,2023,87.725
ALB,Williams,45,0 days 00:01:26.907000,HARD,33,2,FALSE,Monza,2023,86.907
ALB,Williams,46,0 days 00:01:27.252000,HARD,34,2,FALSE,Monza,2023,87.252
ALB,Williams,47,0 days 00:01:28.491000,HARD,35,2,FALSE,Monza,2023,88.491
ALB,Williams,48,0 days 00:01:26.822000,HARD,36,2,FALSE,Monza,2023,86.822
ALB,Williams,49,0 days 00:01:27.569000,HARD,37,2,FALSE,Monza,2023,87.569
ALB,Williams,50,0 days 00:01:27.197000,HARD,38,2,FALSE,Monza,2023,87.197
ALB,Williams,51,0 days 00:01:27.433000,HARD,39,2,FALSE,Monza,2023,87.433
ZHO,Alfa Romeo,1,0 days 00:01:35.194000,MEDIUM,1,1,FALSE,Monza,2023,95.194
ZHO,Alfa Romeo,2,0 days 00:01:28.167000,MEDIUM,2,1,TRUE,Monza,2023,88.167
ZHO,Alfa Romeo,3,0 days 00:01:27.871000,MEDIUM,3,1,TRUE,Monza,2023,87.871
ZHO,Alfa Romeo,4,0 days 00:01:27.615000,MEDIUM,4,1,TRUE,Monza,2023,87.615
ZHO,Alfa Romeo,5,0 days 00:01:27.535000,MEDIUM,5,1,TRUE,Monza,2023,87.535
ZHO,Alfa Romeo,6,0 days 00:01:27.066000,MEDIUM,6,1,TRUE,Monza,2023,87.066
ZHO,Alfa Romeo,7,0 days 00:01:27.185000,MEDIUM,7,1,FALSE,Monza,2023,87.185
ZHO,Alfa Romeo,8,0 days 00:01:27.253000,MEDIUM,8,1,FALSE,Monza,2023,87.253
ZHO,Alfa Romeo,9,0 days 00:01:27.416000,MEDIUM,9,1,FALSE,Monza,2023,87.416
ZHO,Alfa Romeo,10,0 days 00:01:27.544000,MEDIUM,10,1,FALSE,Monza,2023,87.544
ZHO,Alfa Romeo,11,0 days 00:01:32.187000,MEDIUM,11,1,FALSE,Monza,2023,92.187
ZHO,Alfa Romeo,12,0 days 00:01:47.237000,HARD,4,2,FALSE,Monza,2023,107.237
ZHO,Alfa Romeo,13,0 days 00:01:26.253000,HARD,5,2,TRUE,Monza,2023,86.253
ZHO,Alfa Romeo,14,0 days 00:01:27.775000,HARD,6,2,FALSE,Monza,2023,87.775
ZHO,Alfa Romeo,15,0 days 00:01:27.645000,HARD,7,2,FALSE,Monza,2023,87.645
ZHO,Alfa Romeo,16,0 days 00:01:27.153000,HARD,8,2,FALSE,Monza,2023,87.153
ZHO,Alfa Romeo,17,0 days 00:01:26.866000,HARD,9,2,FALSE,Monza,2023,86.866
ZHO,Alfa Romeo,18,0 days 00:01:27.055000,HARD,10,2,FALSE,Monza,2023,87.055
ZHO,Alfa Romeo,19,0 days 00:01:27.347000,HARD,11,2,FALSE,Monza,2023,87.347
ZHO,Alfa Romeo,20,0 days 00:01:27.075000,HARD,12,2,FALSE,Monza,2023,87.075
ZHO,Alfa Romeo,21,0 days 00:01:27.170000,HARD,13,2,FALSE,Monza,2023,87.17
ZHO,Alfa Romeo,22,0 days 00:01:27.333000,HARD,14,2,FALSE,Monza,2023,87.333
ZHO,Alfa Romeo,23,0 days 00:01:27.285000,HARD,15,2,FALSE,Monza,2023,87.285
ZHO,Alfa Romeo,24,0 days 00:01:27.153000,HARD,16,2,FALSE,Monza,2023,87.153
ZHO,Alfa Romeo,25,0 days 00:01:27.028000,HARD,17,2,FALSE,Monza,2023,87.028
ZHO,Alfa Romeo,26,0 days 00:01:27.164000,HARD,18,2,FALSE,Monza,2023,87.164
ZHO,Alfa Romeo,27,0 days 00:01:27.348000,HARD,19,2,FALSE,Monza,2023,87.348
ZHO,Alfa Romeo,28,0 days 00:01:27.858000,HARD,20,2,FALSE,Monza,2023,87.858
ZHO,Alfa Romeo,29,0 days 00:01:27.356000,HARD,21,2,FALSE,Monza,2023,87.356
ZHO,Alfa Romeo,30,0 days 00:01:27.442000,HARD,22,2,FALSE,Monza,2023,87.442
ZHO,Alfa Romeo,31,0 days 00:01:27.683000,HARD,23,2,FALSE,Monza,2023,87.683
ZHO,Alfa Romeo,32,0 days 00:01:27.820000,HARD,24,2,FALSE,Monza,2023,87.82
ZHO,Alfa Romeo,33,0 days 00:01:32.052000,HARD,25,2,FALSE,Monza,2023,92.052
ZHO,Alfa Romeo,34,0 days 00:01:47.962000,MEDIUM,1,3,FALSE,Monza,2023,107.962
ZHO,Alfa Romeo,35,0 days 00:01:25.983000,MEDIUM,2,3,TRUE,Monza,2023,85.983
ZHO,Alfa Romeo,36,0 days 00:01:26.935000,MEDIUM,3,3,FALSE,Monza,2023,86.935
ZHO,Alfa Romeo,37,0 days 00:01:26.700000,MEDIUM,4,3,FALSE,Monza,2023,86.7
ZHO,Alfa Romeo,38,0 days 00:01:26.503000,MEDIUM,5,3,FALSE,Monza,2023,86.503
ZHO,Alfa Romeo,39,0 days 00:01:26.473000,MEDIUM,6,3,FALSE,Monza,2023,86.473
ZHO,Alfa Romeo,40,0 days 00:01:26.406000,MEDIUM,7,3,FALSE,Monza,2023,86.406
ZHO,Alfa Romeo,41,0 days 00:01:26.600000,MEDIUM,8,3,FALSE,Monza,2023,86.6
ZHO,Alfa Romeo,42,0 days 00:01:26.671000,MEDIUM,9,3,FALSE,Monza,2023,86.671
ZHO,Alfa Romeo,43,0 days 00:01:26.288000,MEDIUM,10,3,FALSE,Monza,2023,86.288
ZHO,Alfa Romeo,44,0 days 00:01:26.313000,MEDIUM,11,3,FALSE,Monza,2023,86.313
ZHO,Alfa Romeo,45,0 days 00:01:26.461000,MEDIUM,12,3,FALSE,Monza,2023,86.461
ZHO,Alfa Romeo,46,0 days 00:01:26.134000,MEDIUM,13,3,FALSE,Monza,2023,86.134
ZHO,Alfa Romeo,47,0 days 00:01:26.305000,MEDIUM,14,3,FALSE,Monza,2023,86.305
ZHO,Alfa Romeo,48,0 days 00:01:26.448000,MEDIUM,15,3,FALSE,Monza,2023,86.448
ZHO,Alfa Romeo,49,0 days 00:01:28.825000,MEDIUM,16,3,FALSE,Monza,2023,88.825
ZHO,Alfa Romeo,50,0 days 00:01:26.768000,MEDIUM,17,3,FALSE,Monza,2023,86.768
ZHO,Alfa Romeo,51,,MEDIUM,18,3,,Monza,2023,
HUL,Haas F1 Team,1,0 days 00:01:32.720000,MEDIUM,4,1,FALSE,Monza,2023,92.72
HUL,Haas F1 Team,2,0 days 00:01:27.920000,MEDIUM,5,1,TRUE,Monza,2023,87.92
HUL,Haas F1 Team,3,0 days 00:01:27.360000,MEDIUM,6,1,TRUE,Monza,2023,87.36
HUL,Haas F1 Team,4,0 days 00:01:27.200000,MEDIUM,7,1,TRUE,Monza,2023,87.2
HUL,Haas F1 Team,5,0 days 00:01:27.035000,MEDIUM,8,1,TRUE,Monza,2023,87.035
HUL,Haas F1 Team,6,0 days 00:01:27.169000,MEDIUM,9,1,FALSE,Monza,2023,87.169
HUL,Haas F1 Team,7,0 days 00:01:27.465000,MEDIUM,10,1,FALSE,Monza,2023,87.465
HUL,Haas F1 Team,8,0 days 00:01:28.059000,MEDIUM,11,1,FALSE,Monza,2023,88.059
HUL,Haas F1 Team,9,0 days 00:01:27.481000,MEDIUM,12,1,FALSE,Monza,2023,87.481
HUL,Haas F1 Team,10,0 days 00:01:27.563000,MEDIUM,13,1,FALSE,Monza,2023,87.563
HUL,Haas F1 Team,11,0 days 00:01:28.055000,MEDIUM,14,1,FALSE,Monza,2023,88.055
HUL,Haas F1 Team,12,0 days 00:01:29.091000,MEDIUM,15,1,FALSE,Monza,2023,89.091
HUL,Haas F1 Team,13,0 days 00:01:28.009000,MEDIUM,16,1,FALSE,Monza,2023,88.009
HUL,Haas F1 Team,14,0 days 00:01:32.658000,MEDIUM,17,1,FALSE,Monza,2023,92.658
HUL,Haas F1 Team,15,0 days 00:01:49.615000,HARD,6,2,FALSE,Monza,2023,109.615
HUL,Haas F1 Team,16,0 days 00:01:26.990000,HARD,7,2,TRUE,Monza,2023,86.99
HUL,Haas F1 Team,17,0 days 00:01:26.988000,HARD,8,2,TRUE,Monza,2023,86.988
HUL,Haas F1 Team,18,0 days 00:01:27.294000,HARD,9,2,FALSE,Monza,2023,87.294
HUL,Haas F1 Team,19,0 days 00:01:27.312000,HARD,10,2,FALSE,Monza,2023,87.312
HUL,Haas F1 Team,20,0 days 00:01:27.078000,HARD,11,2,FALSE,Monza,2023,87.078
HUL,Haas F1 Team,21,0 days 00:01:27.161000,HARD,12,2,FALSE,Monza,2023,87.161
HUL,Haas F1 Team,22,0 days 00:01:27.074000,HARD,13,2,FALSE,Monza,2023,87.074
HUL,Haas F1 Team,23,0 days 00:01:27.290000,HARD,14,2,FALSE,Monza,2023,87.29
HUL,Haas F1 Team,24,0 days 00:01:27.143000,HARD,15,2,FALSE,Monza,2023,87.143
HUL,Haas F1 Team,25,0 days 00:01:27.229000,HARD,16,2,FALSE,Monza,2023,87.229
HUL,Haas F1 Team,26,0 days 00:01:27.344000,HARD,17,2,FALSE,Monza,2023,87.344
HUL,Haas F1 Team,27,0 days 00:01:27.080000,HARD,18,2,FALSE,Monza,2023,87.08
HUL,Haas F1 Team,28,0 days 00:01:27.600000,HARD,19,2,FALSE,Monza,2023,87.6
HUL,Haas F1 Team,29,0 days 00:01:27.466000,HARD,20,2,FALSE,Monza,2023,87.466
HUL,Haas F1 Team,30,0 days 00:01:27.775000,HARD,21,2,FALSE,Monza,2023,87.775
HUL,Haas F1 Team,31,0 days 00:01:27.547000,HARD,22,2,FALSE,Monza,2023,87.547
HUL,Haas F1 Team,32,0 days 00:01:27.976000,HARD,23,2,FALSE,Monza,2023,87.976
HUL,Haas F1 Team,33,0 days 00:01:28.575000,HARD,24,2,FALSE,Monza,2023,88.575
HUL,Haas F1 Team,34,0 days 00:01:27.991000,HARD,25,2,FALSE,Monza,2023,87.991
HUL,Haas F1 Team,35,0 days 00:01:27.945000,HARD,26,2,FALSE,Monza,2023,87.945
HUL,Haas F1 Team,36,0 days 00:01:28.084000,HARD,27,2,FALSE,Monza,2023,88.084
HUL,Haas F1 Team,37,0 days 00:01:28.006000,HARD,28,2,FALSE,Monza,2023,88.006
HUL,Haas F1 Team,38,0 days 00:01:28.969000,HARD,29,2,FALSE,Monza,2023,88.969
HUL,Haas F1 Team,39,0 days 00:01:32.506000,HARD,30,2,FALSE,Monza,2023,92.506
HUL,Haas F1 Team,40,0 days 00:01:46.370000,MEDIUM,4,3,FALSE,Monza,2023,106.37
HUL,Haas F1 Team,41,0 days 00:01:26.395000,MEDIUM,5,3,TRUE,Monza,2023,86.395
HUL,Haas F1 Team,42,0 days 00:01:26.102000,MEDIUM,6,3,TRUE,Monza,2023,86.102
HUL,Haas F1 Team,43,0 days 00:01:26.234000,MEDIUM,7,3,FALSE,Monza,2023,86.234
HUL,Haas F1 Team,44,0 days 00:01:26.459000,MEDIUM,8,3,FALSE,Monza,2023,86.459
HUL,Haas F1 Team,45,0 days 00:01:26.723000,MEDIUM,9,3,FALSE,Monza,2023,86.723
HUL,Haas F1 Team,46,0 days 00:01:26.645000,MEDIUM,10,3,FALSE,Monza,2023,86.645
HUL,Haas F1 Team,47,0 days 00:01:26.251000,MEDIUM,11,3,FALSE,Monza,2023,86.251
HUL,Haas F1 Team,48,0 days 00:01:26.359000,MEDIUM,12,3,FALSE,Monza,2023,86.359
HUL,Haas F1 Team,49,0 days 00:01:25.981000,MEDIUM,13,3,TRUE,Monza,2023,85.981
HUL,Haas F1 Team,50,0 days 00:01:25.894000,MEDIUM,14,3,TRUE,Monza,2023,85.894
HUL,Haas F1 Team,51,,MEDIUM,15,3,,Monza,2023,
OCO,Alpine,1,0 days 00:01:35.655000,MEDIUM,1,1,FALSE,Monza,2023,95.655
OCO,Alpine,2,0 days 00:01:28.667000,MEDIUM,2,1,TRUE,Monza,2023,88.667
OCO,Alpine,3,0 days 00:01:27.822000,MEDIUM,3,1,TRUE,Monza,2023,87.822
OCO,Alpine,4,0 days 00:01:27.582000,MEDIUM,4,1,TRUE,Monza,2023,87.582
OCO,Alpine,5,0 days 00:01:27.385000,MEDIUM,5,1,TRUE,Monza,2023,87.385
OCO,Alpine,6,0 days 00:01:27.306000,MEDIUM,6,1,TRUE,Monza,2023,87.306
OCO,Alpine,7,0 days 00:01:27.117000,MEDIUM,7,1,TRUE,Monza,2023,87.117
OCO,Alpine,8,0 days 00:01:27.309000,MEDIUM,8,1,FALSE,Monza,2023,87.309
OCO,Alpine,9,0 days 00:01:27.396000,MEDIUM,9,1,FALSE,Monza,2023,87.396
OCO,Alpine,10,0 days 00:01:27.607000,MEDIUM,10,1,FALSE,Monza,2023,87.607
OCO,Alpine,11,0 days 00:01:27.738000,MEDIUM,11,1,FALSE,Monza,2023,87.738
OCO,Alpine,12,0 days 00:01:28.232000,MEDIUM,12,1,FALSE,Monza,2023,88.232
OCO,Alpine,13,0 days 00:01:27.855000,MEDIUM,13,1,FALSE,Monza,2023,87.855
OCO,Alpine,14,0 days 00:01:28.091000,MEDIUM,14,1,FALSE,Monza,2023,88.091
OCO,Alpine,15,0 days 00:01:28.197000,MEDIUM,15,1,FALSE,Monza,2023,88.197
OCO,Alpine,16,0 days 00:01:28.249000,MEDIUM,16,1,FALSE,Monza,2023,88.249
OCO,Alpine,17,0 days 00:01:28.111000,MEDIUM,17,1,FALSE,Monza,2023,88.111
OCO,Alpine,18,0 days 00:01:28.261000,MEDIUM,18,1,FALSE,Monza,2023,88.261
OCO,Alpine,19,0 days 00:01:28.216000,MEDIUM,19,1,FALSE,Monza,2023,88.216
OCO,Alpine,20,0 days 00:01:29.387000,MEDIUM,20,1,FALSE,Monza,2023,89.387
OCO,Alpine,21,0 days 00:01:28.489000,MEDIUM,21,1,FALSE,Monza,2023,88.489
OCO,Alpine,22,0 days 00:01:28.884000,MEDIUM,22,1,FALSE,Monza,2023,88.884
OCO,Alpine,23,0 days 00:01:29.474000,MEDIUM,23,1,FALSE,Monza,2023,89.474
OCO,Alpine,24,0 days 00:01:33.499000,MEDIUM,24,1,FALSE,Monza,2023,93.499
OCO,Alpine,25,0 days 00:01:47.378000,HARD,4,2,FALSE,Monza,2023,107.378
OCO,Alpine,26,0 days 00:01:27.158000,HARD,5,2,FALSE,Monza,2023,87.158
OCO,Alpine,27,0 days 00:01:27.119000,HARD,6,2,FALSE,Monza,2023,87.119
